run_name,arch_name,loss_name,channels,strides,lr,weight_decay,batch_size,dice_test,dice_train,dice_val,hd95_test,hd95_train,hd95_val,loss_test,loss_train,loss_val
small_DiceLoss_lr0.0001_wd0.0001_bs2,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0001,0.0001,2,0.15793174505233765,0.15067990124225616,0.16563044488430023,75.96343994140625,78.45152282714844,77.74781799316406,0.7479328644275666,0.7508017152547837,0.7473513901233673
small_DiceLoss_lr0.0001_wd0.0001_bs5,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0001,0.0001,5,0.11058443784713745,0.11429481208324432,0.128050297498703,103.95083618164062,106.31636047363281,97.91239929199219,0.8016789734363556,0.8036030363291502,0.8008804097771645
small_DiceLoss_lr0.0001_wd0.0_bs1,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0001,0.0,1,0.2024846076965332,0.20741741359233856,0.2080380618572235,34.224884033203125,35.10242462158203,29.5706844329834,0.6720410537719727,0.6685422472655773,0.6697413757443428
small_DiceLoss_lr0.0001_wd0.0_bs2,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0001,0.0,2,0.12996134161949158,0.1303243339061737,0.1436700075864792,75.19757843017578,78.32203674316406,77.22900390625,0.7478236627578735,0.7494533292949199,0.7456018537282944
small_DiceLoss_lr0.0001_wd0.0_bs5,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0001,0.0,5,0.1157803162932396,0.10661476850509644,0.11832933127880096,109.0856704711914,107.77619934082031,108.2594985961914,0.8017601639032363,0.8051064722239971,0.8020121231675148
small_DiceLoss_lr0.0001_wd1e-05_bs1,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0001,1e-05,1,0.1782824695110321,0.19422681629657745,0.19798675179481506,35.104820251464844,34.981361389160156,28.34308433532715,0.6686943244934082,0.6616069935262203,0.6626918569207192
small_DiceLoss_lr0.0001_wd1e-05_bs2,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0001,1e-05,2,0.14646460115909576,0.1536189317703247,0.152512326836586,87.11048126220703,89.92647552490234,88.71887969970703,0.7489584028720856,0.7493900761008263,0.7472792774438858
small_DiceLoss_lr0.0001_wd1e-05_bs5,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0001,1e-05,5,0.0975928008556366,0.09207157790660858,0.10262124240398407,113.69853210449219,113.19270324707031,113.9354476928711,0.8078196227550507,0.8107201624661684,0.807728074491024
small_DiceLoss_lr0.0005_wd0.0001_bs1,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,0.0001,1,0.3925666809082031,0.42154693603515625,0.39839014410972595,42.62620162963867,42.461944580078125,45.51945877075195,0.4816936454176903,0.4590749589726329,0.47785201072692873
small_DiceLoss_lr0.0005_wd0.0001_bs2,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,0.0001,2,0.34295594692230225,0.3483911454677582,0.3434721827507019,14.470783233642578,14.440343856811523,14.033543586730957,0.5100480383634567,0.5041166938841343,0.5067942857742309
small_DiceLoss_lr0.0005_wd0.0001_bs4,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,0.0001,4,0.16391249001026154,0.15588843822479248,0.1702854186296463,67.10489654541016,71.09077453613281,63.192359924316406,0.7341593985374157,0.7383016377687455,0.7338880836963654
small_DiceLoss_lr0.0005_wd0.0001_bs5,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,0.0001,5,0.18005409836769104,0.18648545444011688,0.2086062878370285,38.800724029541016,42.89838409423828,32.88298797607422,0.6407995730638504,0.6434820909053087,0.6312391310930252
small_DiceLoss_lr0.0005_wd0.0_bs1,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,0.0,1,0.4399917721748352,0.4531182646751404,0.4498210549354553,31.788345336914062,36.88688659667969,32.8166618347168,0.448511968255043,0.43675671946257355,0.4417044408619404
small_DiceLoss_lr0.0005_wd0.0_bs2,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,0.0,2,0.39568060636520386,0.4239064157009125,0.40355414152145386,37.647396087646484,38.21630096435547,37.15857696533203,0.4750218105316162,0.46045600064098835,0.4735831171274185
small_DiceLoss_lr0.0005_wd0.0_bs4,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,0.0,4,0.13526734709739685,0.13957655429840088,0.1536402404308319,67.13773345947266,68.43118286132812,68.8653564453125,0.7300223570603591,0.730710755288601,0.7273580014705658
small_DiceLoss_lr0.0005_wd0.0_bs5,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,0.0,5,0.20882540941238403,0.21944546699523926,0.20772215723991394,22.262632369995117,28.914220809936523,22.712562561035156,0.6469074964523316,0.6496814861893654,0.6459110304713249
small_DiceLoss_lr0.0005_wd1e-05_bs1,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,1e-05,1,0.3956490457057953,0.4440557360649109,0.4137076437473297,46.05315399169922,42.537967681884766,43.511898040771484,0.4793876552581787,0.4454160714522004,0.4654787480831146
small_DiceLoss_lr0.0005_wd1e-05_bs2,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,1e-05,2,0.33883392810821533,0.3473282754421234,0.33812183141708374,12.610660552978516,12.832674980163574,17.908214569091797,0.5097356212139129,0.5042628206312656,0.5115292549133301
small_DiceLoss_lr0.0005_wd1e-05_bs4,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,1e-05,4,0.1548542082309723,0.15318766236305237,0.167611226439476,65.14811706542969,76.3362808227539,67.60404205322266,0.7302279632825118,0.7328049749135971,0.72918701171875
small_DiceLoss_lr0.0005_wd1e-05_bs5,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.0005,1e-05,5,0.18754476308822632,0.19198010861873627,0.2059902846813202,45.87803649902344,45.23887252807617,39.252662658691406,0.6295900940895081,0.6352097038179636,0.6269658207893372
small_DiceLoss_lr0.001_wd0.0001_bs1,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,0.0001,1,0.5496664643287659,0.5640177130699158,0.5334855318069458,17.680330276489258,17.460506439208984,15.155611991882324,0.3569763192534447,0.3454668251797557,0.36666333563625814
small_DiceLoss_lr0.001_wd0.0001_bs2,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,0.0001,2,0.4813419282436371,0.4978655278682709,0.4763973355293274,31.514726638793945,30.374664306640625,31.135395050048828,0.41929559648036957,0.4104263443499804,0.4188040763139725
small_DiceLoss_lr0.001_wd0.0001_bs4,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,0.0001,4,0.24349704384803772,0.25007957220077515,0.23871517181396484,54.3242073059082,59.559051513671875,51.46802520751953,0.5863658900444324,0.5919536620378494,0.5967592895030975
small_DiceLoss_lr0.001_wd0.0001_bs5,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,0.0001,5,0.31094834208488464,0.3366226255893707,0.2889365553855896,47.580692291259766,44.915740966796875,47.39487838745117,0.5273707062005997,0.5104644447565079,0.5414300262928009
small_DiceLoss_lr0.001_wd0.0_bs1,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,0.0,1,0.4577387571334839,0.5016277432441711,0.47277361154556274,34.562103271484375,32.864925384521484,28.083759307861328,0.429342964887619,0.3967109801247716,0.4186192274093628
small_DiceLoss_lr0.001_wd0.0_bs10,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,0.0,10,0.11597578227519989,0.10682990401983261,0.12464064359664917,117.1225814819336,115.26615905761719,117.1809310913086,0.7880402982234955,0.7914843074977398,0.7874705940485001
small_DiceLoss_lr0.001_wd0.0_bs2,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,0.0,2,0.4018920958042145,0.43446946144104004,0.4232017397880554,46.194557189941406,42.71855926513672,44.427818298339844,0.4710566657781601,0.44830375723540783,0.453659188747406
small_DiceLoss_lr0.001_wd0.0_bs4,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,0.0,4,0.21114961802959442,0.21880511939525604,0.21556779742240906,27.24554443359375,38.484230041503906,30.972309112548828,0.5861572394004235,0.5940343052148819,0.5936107337474823
small_DiceLoss_lr0.001_wd0.0_bs5,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,0.0,5,0.34773364663124084,0.35598331689834595,0.34196290373802185,30.29228973388672,38.790199279785156,30.8936824798584,0.5058221891522408,0.5007738554850221,0.5053862892091274
small_DiceLoss_lr0.001_wd1e-05_bs1,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,1e-05,1,0.46221256256103516,0.47727710008621216,0.43729496002197266,31.747451782226562,35.30327224731445,37.82141876220703,0.4201914340257645,0.4072576152160764,0.4371954597532749
small_DiceLoss_lr0.001_wd1e-05_bs2,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,1e-05,2,0.39737454056739807,0.40848302841186523,0.39643344283103943,43.7680778503418,44.350364685058594,44.52348709106445,0.47085761189460756,0.46169154830276965,0.46832713633775713
small_DiceLoss_lr0.001_wd1e-05_bs4,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,1e-05,4,0.22456282377243042,0.23929564654827118,0.22523479163646698,50.60859680175781,58.25020217895508,50.888145446777344,0.6006021545483515,0.5980044960975647,0.6035694658756257
small_DiceLoss_lr0.001_wd1e-05_bs5,small,DiceLoss,"(4, 8, 16, 32, 64)","(2, 2, 2, 2)",0.001,1e-05,5,0.2986239194869995,0.3001277446746826,0.3060830533504486,12.4345064163208,15.477272033691406,9.994889259338379,0.528478416800499,0.5251065166667104,0.5255715623497963
wide_DiceCELoss_lr0.0001_wd0.0001_bs1,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,0.0001,1,0.5762450695037842,0.6295138001441956,0.5885195732116699,13.398728370666504,8.847532272338867,10.381752014160156,0.4307122963666916,0.40308832954615353,0.42976273894309996
wide_DiceCELoss_lr0.0001_wd0.0001_bs2,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,0.0001,2,0.24152755737304688,0.2627081871032715,0.26035863161087036,28.28152084350586,24.05616569519043,27.593496322631836,0.6911668276786804,0.7047084346413612,0.693276372551918
wide_DiceCELoss_lr0.0001_wd0.0_bs1,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,0.0,1,0.5577045679092407,0.5996587872505188,0.5648280382156372,22.563247680664062,16.20570945739746,15.714373588562012,0.44725831627845763,0.42663424331694844,0.4468256287276745
wide_DiceCELoss_lr0.0001_wd0.0_bs2,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,0.0,2,0.25946247577667236,0.27642497420310974,0.2774766683578491,25.598617553710938,23.322982788085938,23.893959045410156,0.6860888195037842,0.699245648831129,0.6872683227062225
wide_DiceCELoss_lr0.0001_wd0.0_bs5,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,0.0,5,0.20295818150043488,0.2329927384853363,0.2154254913330078,30.063222885131836,24.97711753845215,29.27142906188965,0.9315988153219223,0.943209869787097,0.9352484196424484
wide_DiceCELoss_lr0.0001_wd1e-05_bs1,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,1e-05,1,0.5528712272644043,0.5976433753967285,0.5617275238037109,19.390592575073242,11.40980339050293,14.353506088256836,0.45779403746128083,0.43484880235046147,0.45676949992775917
wide_DiceCELoss_lr0.0001_wd1e-05_bs2,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,1e-05,2,0.2974364161491394,0.3130335211753845,0.3100956678390503,28.1976318359375,20.63568687438965,24.57941246032715,0.692050940990448,0.700056367367506,0.6944147795438766
wide_DiceCELoss_lr0.0005_wd0.0001_bs1,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0001,1,0.7034618854522705,0.7428815960884094,0.7025645971298218,17.505624771118164,7.194033622741699,11.219137191772461,0.26686167642474173,0.2319669291842729,0.2676973659545183
wide_DiceCELoss_lr0.0005_wd0.0001_bs2,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0001,2,0.6966240406036377,0.7302793264389038,0.6803942918777466,10.596631050109863,5.498906135559082,11.529054641723633,0.27221283942461016,0.2463804941624403,0.2826658271253109
wide_DiceCELoss_lr0.0005_wd0.0001_bs5,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0001,5,0.5433791279792786,0.5466982126235962,0.5476352572441101,12.799023628234863,10.45221996307373,11.254047393798828,0.47502808570861815,0.48219211865216494,0.4782456047832966
wide_DiceCELoss_lr0.0005_wd0.0_bs1,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0,1,0.707343578338623,0.7625359296798706,0.6806358098983765,11.6001558303833,5.8122148513793945,14.300582885742188,0.2638181108981371,0.2156047814525664,0.2899222129955888
wide_DiceCELoss_lr0.0005_wd0.0_bs2,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0,2,0.6623721122741699,0.6779114603996277,0.6225793957710266,10.025287628173828,7.758944511413574,12.693251609802246,0.30108665287494657,0.28726966604590415,0.33686935976147653
wide_DiceCELoss_lr0.0005_wd0.0_bs5,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0,5,0.5316066145896912,0.5410020351409912,0.5477245450019836,13.346430778503418,12.280101776123047,11.035845756530762,0.47695359885692595,0.49094556737691164,0.48023904114961624
wide_DiceCELoss_lr0.0005_wd1e-05_bs1,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,1e-05,1,0.6803914904594421,0.7359552383422852,0.6777878999710083,18.28656578063965,7.27515172958374,10.665600776672363,0.2848083833605051,0.23875876404345037,0.28913518972694874
wide_DiceCELoss_lr0.0005_wd1e-05_bs2,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,1e-05,2,0.6753402948379517,0.70677649974823,0.6596641540527344,14.605530738830566,6.939105033874512,13.443151473999023,0.2920978772640228,0.267121447250247,0.30961464494466784
wide_DiceCELoss_lr0.0005_wd1e-05_bs5,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,1e-05,5,0.5464755892753601,0.5509918928146362,0.5477868318557739,11.772512435913086,11.129598617553711,11.898384094238281,0.464869549870491,0.48076989967375994,0.47411226108670235
wide_DiceCELoss_lr0.001_wd0.0001_bs1,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0001,1,0.7089598774909973,0.738721489906311,0.7009761929512024,13.222573280334473,9.127616882324219,14.248397827148438,0.2604348061978817,0.23527990002185106,0.26845877412706615
wide_DiceCELoss_lr0.001_wd0.0001_bs2,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0001,2,0.690629243850708,0.7345467805862427,0.6841949820518494,19.80963134765625,8.437544822692871,15.191741943359375,0.27372256577014925,0.2323195680975914,0.27636129409074783
wide_DiceCELoss_lr0.001_wd0.0001_bs5,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0001,5,0.6366702318191528,0.6458432078361511,0.638494610786438,10.361040115356445,6.532154083251953,9.656496047973633,0.32936046570539473,0.33019382506608963,0.3367619775235653
wide_DiceCELoss_lr0.001_wd0.0_bs1,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0,1,0.7110564708709717,0.7553396224975586,0.6996385455131531,16.333656311035156,6.429144382476807,10.575645446777344,0.2580826833844185,0.21905112620443107,0.27141209319233894
wide_DiceCELoss_lr0.001_wd0.0_bs2,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0,2,0.6943211555480957,0.736075758934021,0.6776666641235352,19.028444290161133,8.073247909545898,12.079399108886719,0.2656183487176895,0.23278487734496595,0.2820952519774437
wide_DiceCELoss_lr0.001_wd0.0_bs5,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0,5,0.6283922791481018,0.6341179013252258,0.6167141199111938,15.068493843078613,8.483037948608398,14.04008960723877,0.33343815207481386,0.33455338841304183,0.34936923906207085
wide_DiceCELoss_lr0.001_wd1e-05_bs1,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,1e-05,1,0.7051669359207153,0.7579743266105652,0.7128837704658508,22.39425277709961,7.210692405700684,17.26052474975586,0.2655717489123344,0.21786900414153934,0.25766358692198993
wide_DiceCELoss_lr0.001_wd1e-05_bs2,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,1e-05,2,0.6857194304466248,0.7538193464279175,0.688727617263794,16.124691009521484,7.320322513580322,9.433079719543457,0.27420743644237516,0.21990719940513373,0.27219333350658415
wide_DiceCELoss_lr0.001_wd1e-05_bs5,wide,DiceCELoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,1e-05,5,0.6343514323234558,0.6658867001533508,0.6340794563293457,14.435368537902832,6.605931282043457,9.716775894165039,0.3234901264309883,0.30711604515090585,0.3334946744143963
wide_DiceLoss_lr0.0001_wd0.0001_bs1,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,0.0001,1,0.6660081744194031,0.7034657597541809,0.6574700474739075,11.945169448852539,6.622398376464844,13.433789253234863,0.28969157859683037,0.2705971055664122,0.29463691748678683
wide_DiceLoss_lr0.0001_wd0.0001_bs2,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,0.0001,2,0.5955545902252197,0.6359785795211792,0.5999323129653931,13.892936706542969,11.89644718170166,11.303921699523926,0.3831174194812775,0.38342799581587317,0.3912975057959557
wide_DiceLoss_lr0.0001_wd0.0_bs1,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,0.0,1,0.645245373249054,0.6777486205101013,0.6097049713134766,9.262955665588379,9.52544116973877,12.353269577026367,0.3023185569047928,0.2862499803304672,0.32671404741704463
wide_DiceLoss_lr0.0001_wd0.0_bs2,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,0.0,2,0.5452305674552917,0.5662186741828918,0.5341356992721558,15.854418754577637,12.42595386505127,17.210586547851562,0.43393304347991946,0.44125329703092575,0.4454421654343605
wide_DiceLoss_lr0.0001_wd0.0_bs5,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,0.0,5,0.252658486366272,0.2715780436992645,0.29460978507995605,42.239601135253906,36.277828216552734,41.19528579711914,0.7111337631940842,0.7141155544668436,0.7054619938135147
wide_DiceLoss_lr0.0001_wd1e-05_bs1,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,1e-05,1,0.6622675061225891,0.7072620987892151,0.647091805934906,9.708741188049316,9.055909156799316,11.259329795837402,0.28622307881712916,0.26270880699157717,0.296411894634366
wide_DiceLoss_lr0.0001_wd1e-05_bs2,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,1e-05,2,0.3749788701534271,0.41280698776245117,0.40270382165908813,16.456897735595703,14.5532865524292,16.963619232177734,0.5238529878854752,0.5151835441589355,0.5148826017975807
wide_DiceLoss_lr0.0001_wd1e-05_bs5,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0001,1e-05,5,0.45774200558662415,0.4528236389160156,0.4620945453643799,17.0360164642334,19.324634552001953,18.92243003845215,0.6644265532493592,0.6758844461292028,0.6677195727825165
wide_DiceLoss_lr0.0005_wd0.0001_bs1,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0001,1,0.7057969570159912,0.7590544819831848,0.6977199912071228,17.647008895874023,9.366278648376465,14.445762634277344,0.23066981360316277,0.19099880931898952,0.23533537313342096
wide_DiceLoss_lr0.0005_wd0.0001_bs2,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0001,2,0.7104895114898682,0.7379695177078247,0.6846268773078918,14.683828353881836,6.165041446685791,12.892541885375977,0.21973973393440246,0.19746398515999317,0.23997130915522574
wide_DiceLoss_lr0.0005_wd0.0001_bs5,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0001,5,0.4824942648410797,0.5100914239883423,0.4676777720451355,45.628536224365234,40.54463577270508,43.578346252441406,0.4067991688847542,0.3979141116142273,0.41264748200774193
wide_DiceLoss_lr0.0005_wd0.0_bs1,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0,1,0.712942361831665,0.7634941339492798,0.6839351654052734,14.7228364944458,6.116804122924805,11.05240535736084,0.22215188756585122,0.18438548939302563,0.24293503910303116
wide_DiceLoss_lr0.0005_wd0.0_bs2,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0,2,0.6995554566383362,0.7526140809059143,0.7014042735099792,12.06620979309082,6.4000654220581055,11.17080020904541,0.22433408915996553,0.1900575252249837,0.2259219653904438
wide_DiceLoss_lr0.0005_wd0.0_bs5,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,0.0,5,0.677682638168335,0.7076462507247925,0.6764615774154663,9.45404052734375,8.176437377929688,10.729249954223633,0.25908053293824196,0.24770558532327414,0.265988539904356
wide_DiceLoss_lr0.0005_wd1e-05_bs1,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,1e-05,1,0.5704277157783508,0.604875385761261,0.5591458082199097,16.832258224487305,10.404935836791992,15.776089668273926,0.3292151293158531,0.3034236959181726,0.3367103531956673
wide_DiceLoss_lr0.0005_wd1e-05_bs2,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,1e-05,2,0.7103686332702637,0.7286640405654907,0.6807891130447388,10.627582550048828,4.922571182250977,9.145941734313965,0.2182421538233757,0.19881542660295964,0.23760135918855668
wide_DiceLoss_lr0.0005_wd1e-05_bs5,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.0005,1e-05,5,0.6799746751785278,0.7072364687919617,0.6515167355537415,7.46627140045166,5.292110919952393,9.504107475280762,0.25373616218566897,0.24244916904717684,0.27658278681337833
wide_DiceLoss_lr0.001_wd0.0001_bs1,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0001,1,0.7190252542495728,0.7447633743286133,0.7010270357131958,11.612685203552246,6.826577663421631,13.969012260437012,0.21861599147319793,0.19899634467437863,0.23108900785446168
wide_DiceLoss_lr0.001_wd0.0001_bs2,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0001,2,0.7124415636062622,0.7427985668182373,0.6895171403884888,13.743824005126953,8.843460083007812,15.68743896484375,0.21815129339694977,0.19632941205054522,0.2344112902879715
wide_DiceLoss_lr0.001_wd0.0001_bs5,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0001,5,0.5500046014785767,0.559714674949646,0.5418912172317505,17.136995315551758,12.211989402770996,12.987295150756836,0.33919523656368256,0.33226999547332525,0.3464173711836338
wide_DiceLoss_lr0.001_wd0.0_bs1,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0,1,0.714699387550354,0.7353125810623169,0.6979771852493286,14.280882835388184,8.36837387084961,8.26990795135498,0.21861589774489404,0.20305884396657348,0.23071825243532657
wide_DiceLoss_lr0.001_wd0.0_bs2,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0,2,0.7042388319969177,0.7283449769020081,0.7084375619888306,13.904123306274414,8.140966415405273,13.00694751739502,0.21860790848731995,0.20484508834779264,0.21818066909909248
wide_DiceLoss_lr0.001_wd0.0_bs5,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,0.0,5,0.6794236898422241,0.680832028388977,0.6609676480293274,9.952373504638672,8.894258499145508,12.65576457977295,0.2322947032749653,0.22471241606399417,0.2509252354502678
wide_DiceLoss_lr0.001_wd1e-05_bs1,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,1e-05,1,0.6874405145645142,0.7498999834060669,0.7066211700439453,30.147968292236328,9.259025573730469,20.548477172851562,0.24109626948833465,0.1931155612692237,0.22589603066444397
wide_DiceLoss_lr0.001_wd1e-05_bs2,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,1e-05,2,0.6983491778373718,0.7174780964851379,0.6947125196456909,14.015885353088379,12.125395774841309,14.115869522094727,0.22625525742769242,0.2132547002285719,0.2323542319238186
wide_DiceLoss_lr0.001_wd1e-05_bs5,wide,DiceLoss,"(16, 32, 64, 128, 256)","(2, 2, 2, 2)",0.001,1e-05,5,0.6565980315208435,0.6673219203948975,0.6412285566329956,9.95295524597168,7.144529819488525,10.800392150878906,0.25397261753678324,0.2471825978718698,0.2723986618220806
